17005075_0,176274483,176275401,362.075464785962,8.333333333333334,600.0,1.0,1,car,
17005075_0_r,176275401,176274483,362.075464785962,8.333333333333334,600.0,1.0,1,car,
17005075_1,176275401,176275403,120.73958510106567,8.333333333333334,600.0,1.0,1,car,
17005075_1_r,176275403,176275401,120.73958510106567,8.333333333333334,600.0,1.0,1,car,
17005075_2,176275403,176273625,122.96850976861076,8.333333333333334,600.0,1.0,1,car,
17005075_2_r,176273625,176275403,122.96850976861076,8.333333333333334,600.0,1.0,1,car,
17005075_3,176273625,176258695,145.84013722449467,8.333333333333334,600.0,1.0,1,car,
17005075_3_r,176258695,176273625,145.84013722449467,8.333333333333334,600.0,1.0,1,car,
17005313_0,176273551,176277131,2175.8723640899393,12.5,600.0,1.0,1,car,
17005313_0_r,176277131,176273551,2175.8723640899393,12.5,600.0,1.0,1,car,
17005313_1,176277131,176277133,119.44577747319723,12.5,600.0,1.0,1,car,
17005313_1_r,176277133,176277131,119.44577747319723,12.5,600.0,1.0,1,car,
17005313_2,176277133,176273623,125.30117985771831,12.5,600.0,1.0,1,car,
17005313_2_r,176273623,176277133,125.30117985771831,12.5,600.0,1.0,1,car,
17005535_0,176265381,176277131,238.17225280542073,8.333333333333334,600.0,1.0,1,car,
17005535_0_r,176277131,176265381,238.17225280542073,8.333333333333334,600.0,1.0,1,car,
17005535_1,176277131,176275401,145.83311088139214,8.333333333333334,600.0,1.0,1,car,
17005535_1_r,176275401,176277131,145.83311088139214,8.333333333333334,600.0,1.0,1,car,
17005535_2,176275401,176269914,633.3046782666021,8.333333333333334,600.0,1.0,1,car,
17005535_2_r,176269914,176275401,633.3046782666021,8.333333333333334,600.0,1.0,1,car,
17005556_0,176260043,176277133,124.29903057836572,8.333333333333334,600.0,1.0,1,car,
17005556_0_r,176277133,176260043,124.29903057836572,8.333333333333334,600.0,1.0,1,car,
17005556_1,176277133,176275403,146.60227849255017,8.333333333333334,600.0,1.0,1,car,
17005556_1_r,176275403,176277133,146.60227849255017,8.333333333333334,600.0,1.0,1,car,
17005556_2,176275403,176269916,632.6780437408188,8.333333333333334,600.0,1.0,1,car,
17005556_2_r,176269916,176275403,632.6780437408188,8.333333333333334,600.0,1.0,1,car,
398856966_0,176273623,176273625,145.46637250329522,12.5,600.0,1.0,1,car,
398856966_0_r,176273625,176273623,145.46637250329522,12.5,600.0,1.0,1,car,
398856966_1,176273625,176273641,753.9707923424146,12.5,600.0,1.0,1,car,
398856966_1_r,176273641,176273625,753.9707923424146,12.5,600.0,1.0,1,car,
