132500854_0,254800855,254612707,1640.262477632387,12.5,600.0,1.0,1,car,
132500854_0_r,254612707,254800855,1640.262477632387,12.5,600.0,1.0,1,car,
23474482_0,254209204,254209213,313.39808184407525,8.333333333333334,600.0,1.0,1,car,
23474482_0_r,254209213,254209204,313.39808184407525,8.333333333333334,600.0,1.0,1,car,
23474482_1,254209213,254209215,69.4448431392346,8.333333333333334,600.0,1.0,1,car,
23474482_1_r,254209215,254209213,69.4448431392346,8.333333333333334,600.0,1.0,1,car,
23477287_0,254243394,254243395,122.12995671022209,8.333333333333334,600.0,1.0,1,car,
23477287_0_r,254243395,254243394,122.12995671022209,8.333333333333334,600.0,1.0,1,car,
23477287_1,254243395,254243396,73.57467879336397,8.333333333333334,600.0,1.0,1,car,
23477287_1_r,254243396,254243395,73.57467879336397,8.333333333333334,600.0,1.0,1,car,
23477287_2,254243396,254243397,75.62854404609267,8.333333333333334,600.0,1.0,1,car,
23477287_2_r,254243397,254243396,75.62854404609267,8.333333333333334,600.0,1.0,1,car,
23477288_0,254243398,254243400,80.87496436418868,8.333333333333334,600.0,1.0,1,car,
23477288_0_r,254243400,254243398,80.87496436418868,8.333333333333334,600.0,1.0,1,car,
23477288_1,254243400,254226527,81.79996219308156,8.333333333333334,600.0,1.0,1,car,
23477288_1_r,254226527,254243400,81.79996219308156,8.333333333333334,600.0,1.0,1,car,
23504032_0,254211545,254560289,131.80650635302564,8.333333333333334,600.0,1.0,1,car,
23504032_0_r,254560289,254211545,131.80650635302564,8.333333333333334,600.0,1.0,1,car,
23504032_1,254560289,254209215,55.28773441555403,8.333333333333334,600.0,1.0,1,car,
23504032_1_r,254209215,254560289,55.28773441555403,8.333333333333334,600.0,1.0,1,car,
23504032_2,254209215,254243394,48.71811406149864,8.333333333333334,600.0,1.0,1,car,
23504032_2_r,254243394,254209215,48.71811406149864,8.333333333333334,600.0,1.0,1,car,
23504032_3,254243394,254560290,90.31944704585945,8.333333333333334,600.0,1.0,1,car,
23504032_3_r,254560290,254243394,90.31944704585945,8.333333333333334,600.0,1.0,1,car,
23504032_4,254560290,254560291,107.78524309495292,8.333333333333334,600.0,1.0,1,car,
23504032_4_r,254560291,254560290,107.78524309495292,8.333333333333334,600.0,1.0,1,car,
23504032_5,254560291,254560304,221.20292770165773,8.333333333333334,600.0,1.0,1,car,
23504032_5_r,254560304,254560291,221.20292770165773,8.333333333333334,600.0,1.0,1,car,
23512833_0,254211546,254636631,157.52973174644427,8.333333333333334,600.0,1.0,1,car,
23512833_0_r,254636631,254211546,157.52973174644427,8.333333333333334,600.0,1.0,1,car,
